,node1Name,node2Name,NodeType1,NodeType2,pcor,pval,qval,prob
12283,CMAP.up.169_tacrolimus_1.00e-06_MCF7_up,Pathway.Arachidonic acid metabolism (KEGG),CMAP_UP,Pathway,-0.0389786451327227,0.000523306687901126,0.00945696301907483,0.931369518287025
11915,CMAP.up.164_dexverapamil_1.00e-05_MCF7_up,Pathway.{SHH13} (Static Module),CMAP_UP,Pathway,-0.0397173175912841,0.000408831416292443,0.00762218451089305,0.934930619392647
11950,CMAP.up.202_raloxifene_1.00e-07_MCF7_up,CMAP.up.263_clofibrate_1.50e-04_MCF7_up,CMAP_UP,CMAP_UP,-0.0396406631730161,0.000419519986769146,0.00779758022798055,0.934930619392647
11955,CMAP.up.325_monorden_1.00e-07_MCF7_up,CMAP.up.338_azathioprine_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,-0.0396319101552126,0.000420756954186974,0.00781780931085874,0.934930619392647
11958,CMAP.up.203_nordihydroguaiareticacid_1.00e-06_MCF7_up,CMAP.up.335_nifedipine_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0396119818681122,0.000423585912368463,0.00786401977755687,0.934930619392647
11978,Pathway.{ASH2L391} (Static Module),Pathway.{TJP126} (Static Module),Pathway,Pathway,-0.0395873293249377,0.000427110082625859,0.00792148215128417,0.934930619392647
12026,CMAP.up.204_sulfasalazine_1.00e-04_MCF7_up,CMAP.up.312_staurosporine_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,0.0394810728523653,0.000442615366302856,0.00817293398775418,0.934930619392647
11908,CMAP.up.334_mercaptopurine_1.00e-04_MCF7_up,Pathway.Complement and Coagulation Cascades (Wikipathways),CMAP_UP,Pathway,-0.0397363827773219,0.000406212776541182,0.00757912481763943,0.936891597280042
11864,CMAP.up.166_rofecoxib_1.00e-05_MCF7_up,Pathway.Vitamin B12 Metabolism (Wikipathways),CMAP_UP,Pathway,-0.0398166451391188,0.000395359441307086,0.00740051817698108,0.937371791852963
11705,CMAP.up.201_15-deltaprostaglandinJ2_1.00e-05_MCF7_up,CMAP.up.224_tretinoin_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,0.0401379680763196,0.000354564920263201,0.00672419890547446,0.943515157610725
11706,CMAP.up.167_amitriptyline_1.00e-06_MCF7_up,Pathway.{FCGR2B50} (Static Module),CMAP_UP,Pathway,0.0401365476993749,0.000354736253943999,0.00672706121513124,0.943515157610725
11757,CMAP.up.166_rofecoxib_1.00e-05_MCF7_up,Pathway.{ASH2L391} (Static Module),CMAP_UP,Pathway,0.0400404002896907,0.000366515736468953,0.00692306343116481,0.943515157610725
11769,CMAP.up.224_tretinoin_1.00e-06_MCF7_up,Pathway.{ASH2L391} (Static Module),CMAP_UP,Pathway,0.0400194798873568,0.000369126772119088,0.00696630031786724,0.943515157610725
11642,CMAP.up.208_SC-58125_1.00e-05_MCF7_up,Pathway.{ASH2L391} (Static Module),CMAP_UP,Pathway,0.0402813035928189,0.000337667445515333,0.00644138357285677,0.94836237446596
11647,CMAP.up.258_LY-294002_1.00e-05_MCF7_up,CMAP.up.281_fludrocortisone_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,0.0402719150048488,0.000338750770478402,0.00645946409669493,0.94836237446596
11446,CMAP.up.281_fludrocortisone_1.00e-06_MCF7_up,Pathway.Eicosanoid Synthesis (Wikipathways),CMAP_UP,Pathway,-0.0406932350018432,0.000293204280203296,0.00568841470306369,0.949539163273938
11481,CMAP.up.165_exemestane_1.00e-08_MCF7_up,Pathway.Vitamin B12 Metabolism (Wikipathways),CMAP_UP,Pathway,-0.0406122393925528,0.000301488565166874,0.00583056607214377,0.949539163273938
11493,CMAP.up.258_LY-294002_1.00e-05_MCF7_up,CMAP.up.337_felodipine_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0405806563326976,0.000304777895764552,0.00588675818053185,0.949539163273938
11496,CMAP.up.167_amitriptyline_1.00e-06_MCF7_up,CMAP.up.267_genistein_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,-0.0405707230720114,0.000305819356481329,0.00590452012290303,0.949539163273938
11521,CMAP.up.143_tamoxifen_1.00e-06_MCF7_up,CMAP.up.261_ciclosporin_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,-0.0405284682217424,0.000310286943107752,0.00598055375079707,0.949539163273938
11553,CMAP.up.261_ciclosporin_1.00e-06_MCF7_up,Pathway.Arachidonic acid metabolism (KEGG),CMAP_UP,Pathway,-0.0404595157856674,0.00031770866962022,0.00610629174399639,0.949539163273938
11564,CMAP.up.312_staurosporine_1.00e-06_MCF7_up,Pathway.{TJP126} (Static Module),CMAP_UP,Pathway,0.0404368811382496,0.000320180960560856,0.00614801930275642,0.949539163273938
11566,CMAP.up.164_dexverapamil_1.00e-05_MCF7_up,CMAP.up.310_fulvestrant_1.00e-08_MCF7_up,CMAP_UP,CMAP_UP,-0.0404339034778748,0.000320507535156889,0.00615352538972521,0.949539163273938
11587,CMAP.up.4_metformin_1.00e-03_MCF7_up,CMAP.up.141_chlorpropamide_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,0.0403981709056897,0.000324450894014117,0.00621990304234069,0.949539163273938
11359,CMAP.up.222_tomelukast_1.00e-06_MCF7_up,CMAP.up.312_staurosporine_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,0.0408960444323736,0.000273386490056815,0.00534474313702441,0.951024070162101
11361,CMAP.up.334_mercaptopurine_1.00e-04_MCF7_up,Pathway.{FCGR2B50} (Static Module),CMAP_UP,Pathway,-0.0408914992155909,0.000273816536858762,0.00535223181748328,0.951024070162101
11076,CMAP.up.124_mesalazine_1.00e-04_MCF7_up,CMAP.up.310_fulvestrant_1.00e-08_MCF7_up,CMAP_UP,CMAP_UP,0.0415017035782631,0.00022141737834902,0.00444000416053047,0.960151273825784
11095,CMAP.up.224_tretinoin_1.00e-06_MCF7_up,Pathway.Complement and Coagulation Cascades (Wikipathways),CMAP_UP,Pathway,-0.0414582050342466,0.000224816377604631,0.00450046530318395,0.960151273825784
11121,CMAP.up.23_valproicacid_1.00e-03_MCF7_up,CMAP.up.124_mesalazine_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,-0.0413960000313275,0.000229762277766499,0.00458807470323459,0.960151273825784
11132,CMAP.up.124_mesalazine_1.00e-04_MCF7_up,CMAP.up.165_exemestane_1.00e-08_MCF7_up,CMAP_UP,CMAP_UP,0.0413712844721069,0.000231755600565986,0.00462326084778142,0.960151273825784
11171,CMAP.up.312_staurosporine_1.00e-06_MCF7_up,CMAP.up.334_mercaptopurine_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,0.0412897567463393,0.000238446496767963,0.00474085682956063,0.960151273825784
11174,CMAP.up.222_tomelukast_1.00e-06_MCF7_up,Pathway.{FCGR2B50} (Static Module),CMAP_UP,Pathway,0.0412820950243633,0.000239084515250454,0.00475202934477847,0.960151273825784
11178,CMAP.up.166_rofecoxib_1.00e-05_MCF7_up,CMAP.up.326_sirolimus_1.00e-07_MCF7_up,CMAP_UP,CMAP_UP,-0.0412715692897511,0.000239963641676111,0.00476741232233336,0.960151273825784
11179,CMAP.up.164_dexverapamil_1.00e-05_MCF7_up,CMAP.up.203_nordihydroguaiareticacid_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,0.0412705969421766,0.000240045006536072,0.00476883536506572,0.960151273825784
11188,CMAP.up.207_LM-1685_1.00e-05_MCF7_up,Pathway.Arachidonic acid metabolism (KEGG),CMAP_UP,Pathway,-0.041257944712907,0.000241106091571908,0.00478738280409818,0.960151273825784
11216,CMAP.up.167_amitriptyline_1.00e-06_MCF7_up,CMAP.up.335_nifedipine_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.04118452223325,0.000247351058547673,0.00489614673791659,0.960151273825784
11249,CMAP.up.124_mesalazine_1.00e-04_MCF7_up,CMAP.up.204_sulfasalazine_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,0.0411164284628042,0.000253278079092922,0.00499875093244661,0.960151273825784
11255,CMAP.up.335_nifedipine_1.00e-05_MCF7_up,CMAP.up.338_azathioprine_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,-0.0411060780185475,0.000254190577071434,0.00501449393642787,0.960151273825784
11264,CMAP.up.204_sulfasalazine_1.00e-04_MCF7_up,CMAP.up.310_fulvestrant_1.00e-08_MCF7_up,CMAP_UP,CMAP_UP,0.0410877658398043,0.000255812538912048,0.00504244198662735,0.960151273825784
11266,CMAP.up.208_SC-58125_1.00e-05_MCF7_up,CMAP.up.258_LY-294002_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0410865363704367,0.000255921783390178,0.00504432276805413,0.960151273825784
11276,CMAP.up.261_ciclosporin_1.00e-06_MCF7_up,CMAP.up.337_felodipine_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0410620439127065,0.000258107196116963,0.00508190474536443,0.960151273825784
11282,CMAP.up.165_exemestane_1.00e-08_MCF7_up,CMAP.up.312_staurosporine_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,0.0410482608666365,0.000259344710288323,0.00510314998643061,0.960151273825784
11334,CMAP.up.267_genistein_1.00e-06_MCF7_up,Pathway.Complement Activation Classical Pathway (Wikipathways),CMAP_UP,Pathway,0.0409590601678752,0.000267489083051853,0.00524232477785385,0.960151273825784
11340,CMAP.up.143_tamoxifen_1.00e-06_MCF7_up,CMAP.up.201_15-deltaprostaglandinJ2_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0409513084675385,0.000268208049996055,0.00525455727837723,0.960151273825784
11009,Pathway.Glucocorticoid &amp; Mineralcorticoid Metabolism (Wikipathways),Pathway.{ASH2L391} (Static Module),Pathway,Pathway,-0.0416524704644179,0.000210006012361763,0.00423815940978753,0.965104442971582
11023,CMAP.up.4_metformin_1.00e-03_MCF7_up,CMAP.up.224_tretinoin_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,-0.0416141109331894,0.000212855839442971,0.00428860393411115,0.965104442971582
11030,CMAP.up.224_tretinoin_1.00e-06_MCF7_up,CMAP.up.326_sirolimus_1.00e-07_MCF7_up,CMAP_UP,CMAP_UP,-0.0415909087072454,0.000214597173137321,0.00431934549488766,0.965104442971582
11046,CMAP.up.169_tacrolimus_1.00e-06_MCF7_up,CMAP.up.338_azathioprine_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,0.0415626470230497,0.00021673628757668,0.0043570250691327,0.965104442971582
10854,CMAP.up.338_azathioprine_1.00e-04_MCF7_up,Pathway.{SHH13} (Static Module),CMAP_UP,Pathway,0.0419827926662209,0.000186906159018063,0.00382457595207668,0.966223035076649
10869,CMAP.up.310_fulvestrant_1.00e-08_MCF7_up,CMAP.up.338_azathioprine_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,0.0419485662344317,0.00018918381864319,0.00386584842602924,0.966223035076649
10911,CMAP.up.312_staurosporine_1.00e-06_MCF7_up,Pathway.Staphylococcus aureus infection (KEGG),CMAP_UP,Pathway,0.0418387733493263,0.000196667464540834,0.00400065909322236,0.966223035076649
10947,CMAP.up.267_genistein_1.00e-06_MCF7_up,Pathway.{SHH13} (Static Module),CMAP_UP,Pathway,0.0417645687544295,0.000201881907615942,0.00409387615835979,0.966223035076649
10971,CMAP.up.4_metformin_1.00e-03_MCF7_up,CMAP.up.166_rofecoxib_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.041721475423302,0.000204969444969727,0.00414879655975038,0.966223035076649
10982,CMAP.up.124_mesalazine_1.00e-04_MCF7_up,Pathway.{ASH2L391} (Static Module),CMAP_UP,Pathway,-0.0417089937734693,0.00020587197525801,0.00416481219456094,0.966223035076649
10765,CMAP.up.165_exemestane_1.00e-08_MCF7_up,CMAP.up.281_fludrocortisone_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,-0.0421789588993034,0.000174341231985675,0.00359694366491373,0.969413950089454
10545,CMAP.up.263_clofibrate_1.50e-04_MCF7_up,Pathway.Vitamin B12 Metabolism (Wikipathways),CMAP_UP,Pathway,-0.0426943606308309,0.000145007491192617,0.00305359264166794,0.970326196218043
10556,CMAP.up.224_tretinoin_1.00e-06_MCF7_up,CMAP.up.336_nitrendipine_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0426641887775665,0.000146587944881205,0.00308341581752074,0.970326196218043
10651,CMAP.up.4_metformin_1.00e-03_MCF7_up,CMAP.up.336_nitrendipine_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0424241113319037,0.000159754064962714,0.00332928758224363,0.970326196218043
10427,CMAP.up.164_dexverapamil_1.00e-05_MCF7_up,CMAP.up.165_exemestane_1.00e-08_MCF7_up,CMAP_UP,CMAP_UP,0.0430188223905253,0.000128995543337007,0.00274821217135282,0.974899875970677
10268,CMAP.up.335_nifedipine_1.00e-05_MCF7_up,Pathway.Vitamin B12 Metabolism (Wikipathways),CMAP_UP,Pathway,0.0433924420568272,0.000112624218417068,0.00243594778888752,0.976858479530669
10278,CMAP.up.281_fludrocortisone_1.00e-06_MCF7_up,Pathway.Staphylococcus aureus infection (KEGG),CMAP_UP,Pathway,0.0433602829292075,0.000113952357123637,0.00246161839996361,0.976858479530669
10279,CMAP.up.222_tomelukast_1.00e-06_MCF7_up,CMAP.up.334_mercaptopurine_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,-0.0433580145920289,0.000114046592584405,0.00246343738933185,0.976858479530669
10291,CMAP.up.204_sulfasalazine_1.00e-04_MCF7_up,CMAP.up.337_felodipine_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0433360819122285,0.000114961558920879,0.00248108199571282,0.976858479530669
10313,CMAP.up.124_mesalazine_1.00e-04_MCF7_up,CMAP.up.325_monorden_1.00e-07_MCF7_up,CMAP_UP,CMAP_UP,-0.0432762824516712,0.00011749150587681,0.0025297142106853,0.976858479530669
10316,CMAP.up.124_mesalazine_1.00e-04_MCF7_up,CMAP.up.143_tamoxifen_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,-0.0432592878543393,0.000118220022716109,0.0025436757876243,0.976858479530669
10327,CMAP.up.124_mesalazine_1.00e-04_MCF7_up,CMAP.up.164_dexverapamil_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.043241245225375,0.000118998125846037,0.00255856678155936,0.976858479530669
10335,CMAP.up.208_SC-58125_1.00e-05_MCF7_up,CMAP.up.327_arachidonyltrifluoromethane_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0432142447530922,0.00012017156735955,0.00258098291271686,0.976858479530669
10381,CMAP.up.169_tacrolimus_1.00e-06_MCF7_up,Pathway.{TJP126} (Static Module),CMAP_UP,Pathway,-0.0431204037772024,0.000124335296525446,0.00266012972528169,0.976858479530669
10131,CMAP.up.325_monorden_1.00e-07_MCF7_up,Pathway.Complement Activation Classical Pathway (Wikipathways),CMAP_UP,Pathway,-0.0436952849943168,0.00010081336156964,0.00221008514567155,0.981254197214412
10135,CMAP.up.316_flufenamicacid_1.00e-05_MCF7_up,Pathway.Arachidonic acid metabolism (KEGG),CMAP_UP,Pathway,-0.0436837457932828,0.000101241109254246,0.00221835276335562,0.981254197214412
10164,CMAP.up.167_amitriptyline_1.00e-06_MCF7_up,CMAP.up.258_LY-294002_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0436199941279735,0.000103635364434584,0.00226447732393413,0.981254197214412
9908,CMAP.up.23_valproicacid_1.00e-03_MCF7_up,Pathway.{MLH120} (Static Module),CMAP_UP,Pathway,-0.0442251912160986,8.29095092991228e-05,0.00185793175489893,0.982291742635586
9654,CMAP.up.23_valproicacid_1.00e-03_MCF7_up,Pathway.{ASH2L391} (Static Module),CMAP_UP,Pathway,-0.0449099376256746,6.41961923406598e-05,0.00147680446356771,0.98404090963335
9720,CMAP.up.224_tretinoin_1.00e-06_MCF7_up,Pathway.Staphylococcus aureus infection (KEGG),CMAP_UP,Pathway,0.0446848788139289,6.98544118464817e-05,0.00159396860004609,0.98404090963335
9827,CMAP.up.141_chlorpropamide_1.00e-04_MCF7_up,CMAP.up.325_monorden_1.00e-07_MCF7_up,CMAP_UP,CMAP_UP,-0.0444386505455144,7.65839630534337e-05,0.00173087205551205,0.98404090963335
9851,CMAP.up.124_mesalazine_1.00e-04_MCF7_up,CMAP.up.202_raloxifene_1.00e-07_MCF7_up,CMAP_UP,CMAP_UP,-0.0443783885933454,7.83219185498396e-05,0.00176580543236088,0.98404090963335
9855,CMAP.up.333_diclofenac_1.00e-05_MCF7_up,Pathway.{SHH13} (Static Module),CMAP_UP,Pathway,0.0443746527390273,7.84308787342702e-05,0.00176798984813165,0.98404090963335
9858,CMAP.up.166_rofecoxib_1.00e-05_MCF7_up,CMAP.up.337_felodipine_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0443704261347519,7.8554324913771e-05,0.00177046386446473,0.98404090963335
9872,CMAP.up.164_dexverapamil_1.00e-05_MCF7_up,CMAP.up.325_monorden_1.00e-07_MCF7_up,CMAP_UP,CMAP_UP,-0.0443269907423347,7.98336264500321e-05,0.00179605197313311,0.98404090963335
9618,CMAP.up.203_nordihydroguaiareticacid_1.00e-06_MCF7_up,Pathway.{SHH13} (Static Module),CMAP_UP,Pathway,-0.0450135564441193,6.17395238247109e-05,0.00142588093021364,0.987342956670121
9635,CMAP.up.124_mesalazine_1.00e-04_MCF7_up,Pathway.{TJP126} (Static Module),CMAP_UP,Pathway,0.0449759785395909,6.26199793059001e-05,0.00144389544916646,0.987342956670121
9451,CMAP.up.201_15-deltaprostaglandinJ2_1.00e-05_MCF7_up,Pathway.Complement Activation Classical Pathway (Wikipathways),CMAP_UP,Pathway,-0.0454155219864901,5.30261432087897e-05,0.00124533683744542,0.988032391713038
9454,CMAP.up.316_flufenamicacid_1.00e-05_MCF7_up,CMAP.up.335_nifedipine_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,0.0453901898277988,5.35389391023156e-05,0.00125611597335568,0.988032391713038
9473,CMAP.up.165_exemestane_1.00e-08_MCF7_up,CMAP.up.166_rofecoxib_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,-0.0453488946152553,5.43849573999555e-05,0.00127385225755439,0.988032391713038
9474,CMAP.up.166_rofecoxib_1.00e-05_MCF7_up,Pathway.Complement and Coagulation Cascades (Wikipathways),CMAP_UP,Pathway,0.0453457040066912,5.44508479676242e-05,0.00127523115008908,0.988032391713038
9510,CMAP.up.341_sodiumphenylbutyrate_1.00e-04_MCF7_up,Pathway.Eicosanoid Synthesis (Wikipathways),CMAP_UP,Pathway,0.0452631645983667,5.61819187834267e-05,0.00131133032488677,0.988032391713038
9530,CMAP.up.167_amitriptyline_1.00e-06_MCF7_up,Pathway.Complement Activation Classical Pathway (Wikipathways),CMAP_UP,Pathway,0.0452181130753049,5.71486275728894e-05,0.00133138387788554,0.988032391713038
9539,CMAP.up.262_indometacin_2.00e-05_MCF7_up,Pathway.Vitamin B12 Metabolism (Wikipathways),CMAP_UP,Pathway,-0.0452043573183331,5.74469217631268e-05,0.00133755650862654,0.988032391713038
9567,CMAP.up.327_arachidonyltrifluoromethane_1.00e-05_MCF7_up,Pathway.Arachidonic acid metabolism (KEGG),CMAP_UP,Pathway,0.0451402264508414,5.8857167526627e-05,0.00136664212440645,0.988032391713038
9573,CMAP.up.166_rofecoxib_1.00e-05_MCF7_up,CMAP.up.334_mercaptopurine_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,0.0451250863868899,5.91948496735384e-05,0.00137358304670642,0.988032391713038
9184,CMAP.up.201_15-deltaprostaglandinJ2_1.00e-05_MCF7_up,CMAP.up.326_sirolimus_1.00e-07_MCF7_up,CMAP_UP,CMAP_UP,0.0461070912632142,4.0697250651256e-05,0.00098400057153376,0.99049477398326
9208,CMAP.up.258_LY-294002_1.00e-05_MCF7_up,Pathway.{TJP126} (Static Module),CMAP_UP,Pathway,0.0460404650436066,4.17547388624762e-05,0.00100686070502192,0.99049477398326
9265,CMAP.up.316_flufenamicacid_1.00e-05_MCF7_up,CMAP.up.341_sodiumphenylbutyrate_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,-0.0458861968970352,4.43042065336741e-05,0.00106147247216844,0.99049477398326
8913,CMAP.up.164_dexverapamil_1.00e-05_MCF7_up,CMAP.up.224_tretinoin_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,0.0468196729067907,3.08670555884127e-05,0.000769028192480697,0.992322218807831
8916,Pathway.{MLH120} (Static Module),Pathway.{TJP126} (Static Module),Pathway,Pathway,-0.0467977878851001,3.11320572479179e-05,0.000774964088521607,0.992322218807831
8941,CMAP.up.167_amitriptyline_1.00e-06_MCF7_up,CMAP.up.222_tomelukast_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,-0.0467286751738934,3.19831936703707e-05,0.000793960289893949,0.992322218807831
8963,CMAP.up.164_dexverapamil_1.00e-05_MCF7_up,CMAP.up.261_ciclosporin_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,0.0466717738079456,3.27004898275085e-05,0.000809888362854285,0.992322218807831
9057,CMAP.up.222_tomelukast_1.00e-06_MCF7_up,CMAP.up.281_fludrocortisone_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,-0.0464206139251629,3.60531649232776e-05,0.000883369939872037,0.992322218807831
9109,CMAP.up.202_raloxifene_1.00e-07_MCF7_up,Pathway.Eicosanoid Synthesis (Wikipathways),CMAP_UP,Pathway,0.0463027426011758,3.77367975981091e-05,0.000919680711713219,0.992322218807831
8880,CMAP.up.263_clofibrate_1.50e-04_MCF7_up,CMAP.up.310_fulvestrant_1.00e-08_MCF7_up,CMAP_UP,CMAP_UP,-0.0469266876694145,2.96018052958757e-05,0.00074055486932535,0.992534302680455
8835,CMAP.up.141_chlorpropamide_1.00e-04_MCF7_up,CMAP.up.341_sodiumphenylbutyrate_1.00e-04_MCF7_up,CMAP_UP,CMAP_UP,0.0470477493243624,2.82299149245713e-05,0.000709807164165666,0.993326146577396
8838,CMAP.up.165_exemestane_1.00e-08_MCF7_up,CMAP.up.202_raloxifene_1.00e-07_MCF7_up,CMAP_UP,CMAP_UP,0.0470372679133159,2.83462598602569e-05,0.000712420241779744,0.993326146577396
8849,CMAP.up.262_indometacin_2.00e-05_MCF7_up,CMAP.up.267_genistein_1.00e-06_MCF7_up,CMAP_UP,CMAP_UP,0.047004811130687,2.87094317401593e-05,0.000720562280405518,0.993326146577396
8852,CMAP.up.141_chlorpropamide_1.00e-04_MCF7_up,Pathway.{TJP126} (Static Module),CMAP_UP,Pathway,0.0469916795947684,2.88576186369127e-05,0.000723878133102174,0.993326146577396
8765,CMAP.up.204_sulfasalazine_1.00e-04_MCF7_up,Pathway.Vitamin B12 Metabolism (Wikipathways),CMAP_UP,Pathway,0.0472319248185633,2.62581348771107e-05,0.00066543716109523,0.993718828877288
8675,CMAP.up.201_15-deltaprostaglandinJ2_1.00e-05_MCF7_up,Pathway.Staphylococcus aureus infection (KEGG),CMAP_UP,Pathway,-0.0474802103597737,2.38064379272096e-05,0.000609348011084707,0.993737258701856
8708,CMAP.up.222_tomelukast_1.00e-06_MCF7_up,Pathway.Vitamin B12 Metabolism (Wikipathways),CMAP_UP,Pathway,0.0473820716214307,2.47482822555156e-05,0.000631026364780113,0.993737258701856
8741,CMAP.up.164_dexverapamil_1.00e-05_MCF7_up,CMAP.up.258_LY-294002_1.00e-05_MCF7_up,CMAP_UP,CMAP_UP,-0.0472965681115541,2.55976563305893e-05,0.000650434258074556,0.993737258701856
8652,Pathway.{MLH120} (Static Module),Pathway.{SHH13} (Static Module),Pathway,Pathway,-0.0475537652664057,2.31229883058681e-05,0.000593593319991141,0.994950090072805
8488,CMAP.up.258_LY-294002_1.00e-05_MCF7_up,Pathway.{SHH13} (Static Module),CMAP_UP,Pathway,0.0479556456511617,1.97064940121727e-05,0.000515592621448544,0.995435351899008
